fifa_version,short_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,club_name,nationality_name
24.0,D. Brašanac,"CM, CDM, CAM",74,50.0,70.0,72.0,71.0,72.0,71.0,Osasuna,Serbia
24.0,R. Glatzel,ST,74,64.0,74.0,46.0,66.0,30.0,79.0,Hamburger SV,Germany
24.0,M. Siopis,"CDM, CM",74,76.0,45.0,64.0,70.0,74.0,74.0,Cardiff City,Greece
24.0,B. Cuesta,ST,74,59.0,80.0,55.0,62.0,28.0,73.0,Melgar,Argentina
24.0,E. Bardhi,"CM, LM, CAM",74,71.0,78.0,77.0,79.0,58.0,53.0,Trabzonspor,North Macedonia
24.0,K. Zachariassen,"CAM, RM",74,74.0,70.0,69.0,72.0,68.0,75.0,Ferencváros,Norway
24.0,Na Sang Ho,"RM, LM",74,89.0,72.0,64.0,74.0,36.0,75.0,Seoul,Korea Republic
24.0,Guridi,"CAM, CM, CDM",74,63.0,66.0,70.0,76.0,62.0,56.0,Deportivo Alavés,Spain
24.0,M. Okugawa,"LM, CAM",74,79.0,65.0,69.0,77.0,43.0,45.0,FC Augsburg,Japan
24.0,G. Giakoumakis,ST,74,70.0,74.0,51.0,66.0,28.0,78.0,Atlanta United,Greece
24.0,L. Morales,CB,74,71.0,33.0,53.0,63.0,76.0,78.0,Gimnasia La Plata,Argentina
24.0,A. Meyer,GK,74,,,,,,,Borussia Dortmund,Germany
24.0,S. Bguir,"CAM, RM, RW",74,70.0,71.0,72.0,76.0,33.0,66.0,Abha,Tunisia
24.0,L. Masopust,"RM, RB, CB",74,80.0,66.0,69.0,75.0,68.0,76.0,Slavia Praha,Czech Republic
24.0,K. Behrens,ST,74,69.0,73.0,51.0,66.0,41.0,86.0,FC Union Berlin,Germany
24.0,Stoichkov,"LM, CAM, ST",74,73.0,76.0,69.0,75.0,46.0,70.0,SD Eibar,Spain
24.0,D. Maeda,"LW, ST",74,92.0,72.0,64.0,74.0,47.0,68.0,Celtic,Japan
24.0,A. Bareiro,ST,74,71.0,72.0,57.0,72.0,39.0,77.0,San Lorenzo,Paraguay
24.0,P. Ciss,CDM,74,62.0,56.0,61.0,63.0,72.0,84.0,Rayo Vallecano,Senegal
24.0,G. Athanasiadis,GK,74,,,,,,,AEK Athens,Greece
24.0,R. Schunke,CB,74,59.0,34.0,53.0,55.0,73.0,80.0,Independiente del Valle,Argentina
24.0,H. Galíndez,GK,74,,,,,,,Aucas,Ecuador
24.0,J. Martínez,CDM,74,72.0,43.0,60.0,71.0,74.0,81.0,Philadelphia Union,Venezuela
24.0,M. Batna,RW,74,73.0,74.0,71.0,76.0,36.0,77.0,Al Fateh,Morocco
24.0,A. Mandous,GK,74,,,,,,,Slavia Praha,Czech Republic
24.0,I. Schranz,"LM, RM, LW",74,81.0,74.0,67.0,72.0,63.0,75.0,Slavia Praha,Slovakia
24.0,A. Sâyoud,"RM, RW, CAM",74,74.0,71.0,73.0,77.0,32.0,65.0,Al Raed,Algeria
24.0,V. Jurečka,"ST, RW",74,74.0,75.0,66.0,70.0,49.0,77.0,Slavia Praha,Czech Republic
24.0,R. Lavia,CDM,73,70.0,42.0,66.0,75.0,72.0,74.0,Chelsea,Belgium
24.0,R. Lewis,"RB, CDM",73,74.0,43.0,67.0,72.0,70.0,59.0,Manchester City,England
24.0,B. Meijer,"LB, LM, LWB",73,70.0,62.0,68.0,67.0,70.0,81.0,Club Brugge,Netherlands
24.0,Talles Magno,"CF, ST, LM",73,83.0,62.0,61.0,80.0,41.0,64.0,New York City,Brazil
24.0,C. Alcaraz,"CAM, CM, ST",73,82.0,70.0,67.0,78.0,46.0,68.0,Southampton,Argentina
24.0,E. Zeballos,"RM, RW, LW",73,85.0,63.0,66.0,78.0,31.0,49.0,Boca Juniors,Argentina
24.0,O. Gloukh,CAM,73,75.0,68.0,70.0,80.0,36.0,49.0,Salzburg,Israel
24.0,J. Clarke,"LM, LWB",73,83.0,68.0,66.0,75.0,40.0,59.0,Sunderland,England
24.0,O. Sahraoui,LM,73,79.0,56.0,65.0,80.0,45.0,55.0,SC Heerenveen,Norway
24.0,João Pedro,"ST, CAM",73,77.0,70.0,62.0,76.0,25.0,60.0,Brighton & Hove Albion,Brazil
24.0,T. Nianzou,CB,73,60.0,37.0,55.0,63.0,72.0,75.0,Sevilla,France
24.0,I. Kaboré,"RWB, RB, RM",73,87.0,39.0,63.0,72.0,65.0,74.0,Luton Town,Burkina Faso
24.0,L. Ugochukwu,"CM, CDM",73,66.0,59.0,69.0,73.0,72.0,76.0,Chelsea,France
24.0,L. Gourna-Douath,"CDM, CM",73,76.0,52.0,65.0,71.0,70.0,76.0,Salzburg,France
24.0,A. Dedić,"RB, LB",73,83.0,58.0,67.0,71.0,66.0,73.0,Salzburg,Bosnia and Herzegovina
24.0,M. Hilgers,CB,73,69.0,43.0,53.0,59.0,74.0,75.0,FC Twente,Netherlands
24.0,Miguel Maga,"RWB, RB",73,78.0,53.0,63.0,66.0,70.0,54.0,Vitória SC,Portugal
24.0,Agirrezabala,GK,73,,,,,,,Athletic Club,Spain
24.0,A. Ezzalzouli,"LM, RM",73,81.0,70.0,66.0,79.0,27.0,47.0,Real Betis,Morocco
24.0,L. Østigård,CB,73,68.0,37.0,50.0,61.0,71.0,81.0,Napoli,Norway
24.0,J. Larsen,ST,73,77.0,72.0,56.0,67.0,32.0,82.0,Celta de Vigo,Norway
24.0,Y. Adli,"CAM, CM",73,64.0,68.0,75.0,74.0,67.0,67.0,Milan,France
24.0,H. López Muñoz,"CAM, RM, LM",73,84.0,66.0,66.0,79.0,36.0,50.0,Godoy Cruz,Argentina
24.0,J. Zirkzee,ST,73,68.0,74.0,63.0,75.0,20.0,70.0,Bologna,Netherlands
24.0,C. Summerville,"RM, LM",73,89.0,69.0,63.0,77.0,35.0,54.0,Leeds United,Netherlands
24.0,A. Vranckx,"CM, CDM",73,61.0,65.0,70.0,77.0,63.0,76.0,VfL Wolfsburg,Belgium
24.0,Fábio Silva,ST,73,74.0,73.0,58.0,74.0,31.0,72.0,Wolverhampton Wanderers,Portugal
24.0,Francés,CB,73,75.0,35.0,64.0,62.0,73.0,75.0,Real Zaragoza,Spain
24.0,A. Elanga,"RW, ST, LW",73,87.0,66.0,64.0,73.0,38.0,58.0,Nottingham Forest,Sweden
24.0,Aimar Oroz,"CM, ST, CAM",73,68.0,74.0,70.0,74.0,57.0,64.0,Osasuna,Spain
24.0,S. Adingra,"LM, ST",73,85.0,69.0,66.0,77.0,29.0,51.0,Brighton & Hove Albion,Côte d'Ivoire
24.0,Q. Merlin,"LB, LWB",73,71.0,59.0,73.0,76.0,67.0,56.0,Nantes,France
24.0,Antonio Blanco,"CDM, CM",73,53.0,57.0,68.0,67.0,69.0,61.0,Deportivo Alavés,Spain
24.0,L. Ramazani,"RM, LM, ST",73,87.0,67.0,64.0,77.0,33.0,56.0,Almería,Belgium
24.0,C. Ngonge,"CF, RW, ST",73,85.0,71.0,64.0,75.0,35.0,67.0,Hellas Verona,Belgium
24.0,M. Karbownik,LB,73,79.0,45.0,69.0,74.0,68.0,63.0,Hertha BSC,Poland
24.0,N. Colombo,CB,73,66.0,39.0,52.0,55.0,74.0,79.0,Racing Club,Argentina
24.0,F. Torres,"RM, LM",73,81.0,70.0,70.0,73.0,38.0,54.0,Orlando City,Uruguay
24.0,S. Simón,"RM, CM",73,77.0,63.0,71.0,74.0,66.0,72.0,River Plate,Argentina
24.0,A. Molinas,"CAM, CM",73,73.0,57.0,73.0,76.0,51.0,59.0,Tigre,Argentina
24.0,I. Zabarnyi,CB,73,63.0,36.0,57.0,58.0,75.0,70.0,AFC Bournemouth,Ukraine
24.0,M. Vitík,"CB, RB",73,72.0,39.0,55.0,62.0,73.0,73.0,Sparta Praha,Czech Republic
24.0,E. Fernández,"CDM, CM",73,68.0,47.0,66.0,72.0,69.0,78.0,Boca Juniors,Argentina
24.0,Y. Sor,"RM, ST",73,91.0,71.0,64.0,76.0,37.0,58.0,Genk,Nigeria
24.0,B. Vazquez,ST,73,76.0,71.0,54.0,66.0,34.0,77.0,Cincinnati,United States
24.0,M. Bułka,GK,73,,,,,,,Nice,Poland
24.0,M. Gabbia,CB,73,53.0,35.0,49.0,57.0,76.0,75.0,Villarreal,Italy
24.0,C. Kelleher,GK,73,,,,,,,Liverpool,Republic of Ireland
24.0,Álex Centelles,LB,73,76.0,52.0,66.0,70.0,68.0,75.0,Almería,Spain
24.0,Pol Lozano,"CDM, CM",73,73.0,60.0,68.0,70.0,67.0,74.0,Espanyol,Spain
24.0,M. Bauer,CB,73,54.0,26.0,48.0,52.0,75.0,73.0,FC Augsburg,Germany
24.0,Iñaki Peña,GK,73,,,,,,,FC Barcelona,Spain
24.0,Valery,"RM, LM, LWB",73,87.0,63.0,66.0,74.0,66.0,67.0,Girona,Spain
24.0,M. Bidstrup,"CDM, CM",73,69.0,54.0,67.0,70.0,71.0,75.0,Salzburg,Denmark
24.0,Y. Verschaeren,"CAM, CM, RM",73,69.0,68.0,73.0,79.0,44.0,47.0,Anderlecht,Belgium
24.0,M. De Cuyper,"LB, LWB",73,73.0,71.0,73.0,70.0,66.0,70.0,Club Brugge,Belgium
24.0,J. Cáceres,"RB, CB",73,80.0,45.0,62.0,66.0,70.0,70.0,Lanús,Paraguay
24.0,E. Martínez,CDM,73,73.0,56.0,63.0,71.0,71.0,70.0,Midtjylland,Uruguay
24.0,D. Zima,CB,73,73.0,38.0,54.0,63.0,75.0,75.0,Torino,Czech Republic
24.0,L. Samardžić,"CM, CAM",73,70.0,70.0,71.0,76.0,57.0,64.0,Udinese,Serbia
24.0,L. Netz,"LB, LM",73,79.0,47.0,66.0,70.0,70.0,62.0,Borussia Mönchengladbach,Germany
24.0,M. Balikwisha,"LW, ST, CAM",73,82.0,68.0,69.0,75.0,37.0,62.0,Antwerp,Belgium
24.0,E. Matazo,"CDM, CM",73,67.0,58.0,70.0,75.0,67.0,76.0,Monaco,Belgium
24.0,João Victor,CB,73,76.0,50.0,52.0,57.0,73.0,76.0,Benfica,Brazil
24.0,Duk,"ST, LM, LW",73,86.0,70.0,60.0,74.0,27.0,68.0,Aberdeen,Cape Verde Islands
24.0,R. Durosinmi,ST,73,76.0,70.0,59.0,70.0,27.0,76.0,Viktoria Plzeň,Nigeria
24.0,A. Trusty,"CB, LB",73,79.0,47.0,56.0,62.0,71.0,82.0,Sheffield United,United States
24.0,G. Gudmundsson,"LB, LM",73,85.0,64.0,67.0,71.0,67.0,70.0,Lille,Sweden
24.0,Jorge Cuenca,CB,73,57.0,37.0,59.0,53.0,75.0,66.0,Villarreal,Spain
24.0,R. Schmid,"CAM, CM",73,78.0,64.0,69.0,79.0,51.0,55.0,Werder Bremen,Austria
24.0,M. Boadu,ST,73,85.0,73.0,62.0,74.0,28.0,64.0,Monaco,Netherlands
24.0,F. Garcés,CB,73,57.0,37.0,54.0,56.0,74.0,77.0,Colón,Argentina
24.0,Manu Morlanes,"CDM, CM",73,67.0,64.0,74.0,73.0,69.0,67.0,Mallorca,Spain
24.0,J. Vagnoman,"RWB, RM, RB",73,79.0,58.0,68.0,72.0,68.0,80.0,VfB Stuttgart,Germany
24.0,F. Dahmen,GK,73,,,,,,,FC Augsburg,Germany
24.0,J. Cajuste,"CDM, CM",73,72.0,62.0,69.0,74.0,68.0,76.0,Napoli,Sweden
24.0,J. Bogle,"RWB, RB",73,81.0,55.0,67.0,73.0,68.0,68.0,Sheffield United,England
24.0,D. Kotarski,GK,73,,,,,,,PAOK,Croatia
24.0,A. Yakubu,ST,73,85.0,72.0,53.0,68.0,22.0,70.0,Wuhan Three Towns,Ghana
24.0,A. Stiller,"CM, CDM",73,60.0,56.0,74.0,73.0,68.0,66.0,VfB Stuttgart,Germany
24.0,F. Daniliuc,"CB, RB",73,54.0,42.0,61.0,60.0,74.0,74.0,Salernitana,Austria
24.0,K. Piątkowski,CB,73,83.0,47.0,65.0,69.0,71.0,81.0,Salzburg,Poland
24.0,I. Jakobs,"LB, LM",73,85.0,59.0,61.0,73.0,66.0,69.0,Monaco,Senegal
24.0,H. Ekdal,CB,73,64.0,33.0,52.0,63.0,73.0,75.0,Burnley,Sweden
24.0,J. Lepenant,"CDM, CM",73,70.0,56.0,67.0,71.0,69.0,70.0,Olympique Lyonnais,France
24.0,C. Archer,ST,73,78.0,71.0,58.0,74.0,25.0,68.0,Sheffield United,England
24.0,D. Lopy,"CDM, CM",73,64.0,61.0,70.0,73.0,69.0,73.0,Almería,Senegal
24.0,B. Dieng,ST,73,81.0,75.0,60.0,71.0,33.0,62.0,Lorient,Senegal
24.0,D. Jurásek,"LB, LM, LWB",73,84.0,61.0,71.0,72.0,67.0,77.0,Benfica,Czech Republic
24.0,Alexsandro Ribeiro,CB,73,60.0,31.0,50.0,52.0,73.0,75.0,Lille,Brazil
24.0,Villalibre,ST,73,73.0,72.0,56.0,70.0,39.0,81.0,Athletic Club,Spain
24.0,Iván Villar,GK,73,,,,,,,Celta de Vigo,Spain
24.0,B. Sheaf,"CDM, CM",73,50.0,47.0,69.0,65.0,72.0,74.0,Coventry City,England
24.0,I. Hagi,"CAM, CF",73,62.0,72.0,74.0,74.0,36.0,61.0,Deportivo Alavés,Romania
24.0,J. Larsen,"ST, LM",73,83.0,72.0,69.0,73.0,55.0,66.0,Burnley,Denmark
24.0,D. Bertaud,GK,73,,,,,,,Montpellier,France
24.0,Pedro Pereira,"RWB, RM, RB",73,75.0,39.0,65.0,71.0,69.0,66.0,Monza,Portugal
24.0,S. Hefti,"RB, RWB, RM",73,78.0,49.0,63.0,65.0,67.0,80.0,Genoa,Switzerland
24.0,J. Dasilva,CM,73,75.0,71.0,72.0,74.0,64.0,74.0,Brentford,England
24.0,L. Kelly,"CB, LB",73,70.0,40.0,62.0,67.0,73.0,74.0,AFC Bournemouth,England
24.0,Toni Lato,"LB, LWB, LM",73,74.0,56.0,71.0,71.0,68.0,60.0,Mallorca,Spain
24.0,L. Malagón,GK,73,,,,,,,,Mexico
24.0,J. Odgaard,"RW, ST",73,75.0,76.0,68.0,73.0,42.0,79.0,AZ Alkmaar,Denmark
24.0,D. Vanzeir,ST,73,85.0,73.0,67.0,73.0,36.0,72.0,New York RB,Belgium
24.0,J. Maja,"ST, CAM",73,77.0,74.0,62.0,74.0,28.0,63.0,West Bromwich Albion,Nigeria
24.0,G. Arteaga,LB,73,77.0,53.0,66.0,72.0,67.0,66.0,Genk,Mexico
24.0,C. Stengs,"CAM, CM, RW",73,70.0,65.0,73.0,75.0,52.0,64.0,Feyenoord,Netherlands
24.0,F. Ugrinic,"CM, LM",73,75.0,70.0,72.0,74.0,68.0,81.0,Young Boys,Switzerland
24.0,O. Christensen,GK,73,,,,,,,Fiorentina,Denmark
24.0,N. Bustos,"ST, LM",73,81.0,73.0,67.0,76.0,33.0,69.0,Talleres Córdoba,Argentina
24.0,A. Sigurðsson,"LM, CAM, CF",73,80.0,70.0,69.0,73.0,41.0,62.0,Blackburn Rovers,Iceland
24.0,R. Schallenberg,"CDM, CM",73,62.0,50.0,62.0,67.0,71.0,76.0,Schalke 04,Germany
24.0,P. Struijk,"CB, LB",73,59.0,43.0,59.0,64.0,73.0,77.0,Leeds United,Netherlands
24.0,M. Aarons,RB,73,81.0,42.0,62.0,73.0,69.0,74.0,AFC Bournemouth,England
24.0,M. Payero,CM,73,74.0,63.0,73.0,76.0,63.0,72.0,Udinese,Argentina
24.0,H. Evjen,"RW, CAM",73,86.0,62.0,67.0,76.0,56.0,63.0,Brøndby,Norway
24.0,J. Carbonero,LW,73,89.0,65.0,64.0,78.0,37.0,60.0,Racing Club,Colombia
24.0,J. Ekkelenkamp,"CAM, CM",73,52.0,69.0,72.0,73.0,62.0,74.0,Antwerp,Netherlands
24.0,J. Anthony,"LM, LW",73,77.0,66.0,68.0,74.0,39.0,63.0,Leeds United,England
24.0,Hong Hyeon Seok,"CAM, CM, CDM",73,68.0,69.0,72.0,76.0,64.0,68.0,Gent,Korea Republic
24.0,Fernando,ST,73,88.0,74.0,66.0,78.0,37.0,64.0,Salzburg,Brazil
24.0,Um Won Sang,"RM, ST, RW",73,93.0,68.0,61.0,76.0,37.0,67.0,Ulsan,Korea Republic
24.0,R. Bellanova,"RWB, RM",73,86.0,32.0,61.0,68.0,67.0,71.0,Torino,Italy
24.0,Marcos Antonio,"CM, CDM",73,81.0,65.0,71.0,77.0,59.0,48.0,PAOK,Brazil
24.0,A. Llinás,CB,73,63.0,29.0,50.0,55.0,73.0,75.0,Millonarios,Colombia
24.0,A. Ueda,"ST, CAM",73,80.0,75.0,55.0,68.0,27.0,69.0,Feyenoord,Japan
24.0,I. Jones,"RWB, RM",73,85.0,55.0,65.0,73.0,64.0,59.0,Middlesbrough,England
24.0,Zarraga,"CM, RM",73,78.0,66.0,72.0,74.0,61.0,67.0,Udinese,Spain
24.0,André Franco,"CAM, CM, RM",73,74.0,70.0,71.0,73.0,41.0,63.0,Porto,Portugal
24.0,S. Hakšabanović,LW,73,78.0,67.0,69.0,78.0,29.0,58.0,Stoke City,Montenegro
24.0,D. Fry,CB,73,65.0,29.0,56.0,59.0,74.0,72.0,Middlesbrough,England
24.0,J. Makengo,"CM, CDM",73,63.0,66.0,72.0,73.0,73.0,70.0,Lorient,France
24.0,K. Amian,"RB, RWB, CB",73,78.0,48.0,62.0,67.0,71.0,79.0,Spezia,France
24.0,A. Tuanzebe,CB,73,80.0,36.0,62.0,68.0,72.0,70.0,Ipswich Town,England
24.0,R. Pierre-Gabriel,"RB, RWB",73,73.0,48.0,62.0,69.0,71.0,71.0,Nantes,France
24.0,A. Ömür,"CM, RW, CAM",73,84.0,67.0,72.0,81.0,53.0,57.0,Trabzonspor,Turkey
24.0,Y. Karamoh,"CF, LM",73,77.0,68.0,68.0,76.0,31.0,60.0,Torino,France
24.0,M. Travers,GK,73,,,,,,,Stoke City,Republic of Ireland
24.0,C. Eiting,"CM, CDM",73,57.0,58.0,79.0,70.0,58.0,62.0,FC Twente,Netherlands
24.0,E. Mašović,"CB, CDM",73,70.0,33.0,49.0,56.0,75.0,71.0,VfL Bochum 1848,Serbia
24.0,I. Chair,"CAM, LM",73,75.0,66.0,70.0,78.0,32.0,49.0,Queens Park Rangers,Morocco
24.0,F. Onyeka,"CDM, CM",73,79.0,59.0,64.0,71.0,71.0,76.0,Brentford,Nigeria
24.0,C. Führich,"CAM, CF",73,82.0,67.0,69.0,78.0,53.0,59.0,VfB Stuttgart,Germany
24.0,J. Sargent,"ST, RM",73,73.0,72.0,63.0,68.0,48.0,83.0,Norwich City,United States
24.0,K. Thorstvedt,"CM, CAM",73,63.0,72.0,69.0,72.0,66.0,81.0,Sassuolo,Norway
24.0,L. Perrin,"CB, LB",73,44.0,35.0,55.0,59.0,76.0,71.0,Strasbourg,France
24.0,J. Paradela,"LM, CM, RM",73,71.0,66.0,73.0,75.0,59.0,60.0,Tigre,Argentina
24.0,J. Hernández,"LB, LM",73,83.0,59.0,65.0,68.0,69.0,55.0,Deportes Tolima,Colombia
24.0,L. Thomas,"LB, LWB",73,75.0,42.0,64.0,69.0,71.0,69.0,Sheffield United,England
24.0,S. Lynen,"CDM, CM",73,54.0,62.0,71.0,66.0,69.0,76.0,Werder Bremen,Belgium
24.0,L. Díaz,"ST, CF",73,85.0,71.0,66.0,73.0,27.0,61.0,Independiente del Valle,Argentina
24.0,J. Souttar,CB,73,66.0,47.0,60.0,67.0,72.0,73.0,Rangers,Scotland
24.0,E. Ponce,ST,73,75.0,72.0,61.0,72.0,37.0,69.0,AEK Athens,Argentina
24.0,D. Kownacki,"ST, CAM",73,76.0,74.0,64.0,73.0,34.0,68.0,Werder Bremen,Poland
24.0,Sivera,GK,73,,,,,,,Deportivo Alavés,Spain
24.0,T. Baumgartl,CB,73,58.0,36.0,56.0,52.0,74.0,72.0,Schalke 04,Germany
24.0,J. Dilrosun,"RW, LW, CAM",73,84.0,63.0,66.0,78.0,43.0,55.0,Feyenoord,Netherlands
24.0,S. McKenna,CB,73,51.0,32.0,46.0,51.0,72.0,80.0,Nottingham Forest,Scotland
24.0,M. Mehlem,"CAM, LM",73,69.0,65.0,69.0,76.0,51.0,61.0,Darmstadt 98,Germany
24.0,J. Drommel,GK,73,,,,,,,PSV,Netherlands
24.0,L. de la Torre,"LM, CM, CDM",73,64.0,60.0,72.0,74.0,59.0,62.0,Celta de Vigo,United States
24.0,H. Souttar,CB,73,47.0,28.0,52.0,57.0,73.0,79.0,Leicester City,Australia
24.0,F. Maouassa,"LM, LB, LWB",73,77.0,64.0,71.0,75.0,69.0,74.0,Lens,France
24.0,G. Larsonneur,GK,73,,,,,,,Saint-Étienne,France
24.0,J. Rasmussen,CB,73,56.0,38.0,57.0,62.0,73.0,79.0,Brøndby,Denmark
24.0,Kike Pérez,"CM, CAM, CDM",73,60.0,64.0,71.0,77.0,59.0,54.0,Rayo Vallecano,Spain
24.0,M. Aebischer,"CM, RM",73,70.0,65.0,73.0,73.0,65.0,74.0,Bologna,Switzerland
24.0,Bruno Wilson,CB,73,50.0,30.0,45.0,49.0,75.0,79.0,Vizela,Portugal
24.0,M. Djenepo,"LW, RW, LM",73,79.0,66.0,67.0,78.0,41.0,63.0,Standard Liège,Mali
24.0,G. Kalulu,"RB, RWB",73,81.0,40.0,57.0,69.0,72.0,76.0,Lorient,Congo DR
24.0,H. Koffi,GK,73,,,,,,,Sporting Charleroi,Burkina Faso
24.0,T. Okou,"RM, RW",73,89.0,67.0,67.0,75.0,30.0,59.0,Luzern,France
24.0,N. Phillips,CB,73,51.0,30.0,50.0,50.0,74.0,73.0,Celtic,England
24.0,Rogério,LB,73,74.0,53.0,68.0,75.0,70.0,58.0,VfL Wolfsburg,Brazil
24.0,Manu Vallejo,"ST, LM, CAM",73,75.0,74.0,68.0,75.0,43.0,62.0,Real Zaragoza,Spain
24.0,O. Solbakken,"RM, RW, LW",73,81.0,69.0,66.0,73.0,37.0,69.0,,Norway
24.0,I. Ivušić,GK,73,,,,,,,,Croatia
24.0,G. Magnani,CB,73,69.0,37.0,45.0,50.0,74.0,73.0,Hellas Verona,Italy
24.0,I. Louza,"CM, CDM",73,61.0,65.0,73.0,75.0,63.0,60.0,Watford,Morocco
24.0,M. Camara,CB,73,69.0,35.0,51.0,46.0,72.0,83.0,Young Boys,Guinea
24.0,H. Magnetti,"CDM, CM",73,45.0,49.0,67.0,72.0,68.0,75.0,Brest,France
24.0,B. Kouyaté,CB,73,63.0,36.0,50.0,58.0,73.0,76.0,Montpellier,Mali
24.0,M. Elia,ST,73,93.0,71.0,67.0,77.0,26.0,69.0,Young Boys,Congo DR
24.0,Douglas Augusto,"CM, CAM, CDM",73,73.0,69.0,69.0,70.0,69.0,78.0,Nantes,Brazil
24.0,J. Okumu,CB,73,78.0,41.0,56.0,62.0,73.0,77.0,Stade de Reims,Kenya
24.0,J. Le Douaron,"ST, LW",73,67.0,72.0,66.0,72.0,49.0,74.0,Brest,France
24.0,E. Sahiti,"RM, LM, RW",73,84.0,71.0,66.0,75.0,41.0,66.0,Hajduk Split,Kosovo
24.0,O. Dabbagh,ST,73,73.0,75.0,58.0,67.0,35.0,74.0,Sporting Charleroi,Palestine
24.0,D. Douděra,"RM, RB",73,89.0,63.0,64.0,70.0,65.0,65.0,Slavia Praha,Czech Republic
24.0,B. Davies,CB,73,67.0,39.0,59.0,64.0,73.0,72.0,Rangers,England
24.0,P. Dawidowicz,CB,73,59.0,48.0,62.0,63.0,73.0,76.0,Hellas Verona,Poland
24.0,M. Crépeau,GK,73,,,,,,,Los Angeles FC,Canada
24.0,B. Chardonnet,CB,73,48.0,45.0,54.0,59.0,74.0,75.0,Brest,France
24.0,A. Schlager,GK,73,,,,,,,Salzburg,Austria
24.0,E. Fernandes,"CB, RWB, CM",73,71.0,65.0,71.0,73.0,76.0,69.0,FSV Mainz 05,Switzerland
24.0,M. Miazga,CB,73,46.0,26.0,47.0,57.0,73.0,78.0,Cincinnati,United States
24.0,R. Rúnarsson,GK,73,,,,,,,Cardiff City,Iceland
24.0,P. Bernardoni,GK,73,,,,,,,Konyaspor,France
24.0,O. Aina,"LB, LM, RM",73,81.0,60.0,66.0,73.0,67.0,74.0,Nottingham Forest,Nigeria
24.0,J. Hendry,CB,73,69.0,56.0,54.0,61.0,70.0,81.0,Al Ettifaq,Scotland
24.0,G. Pezzella,"LB, LM, LWB",73,73.0,57.0,67.0,70.0,68.0,74.0,Empoli,Italy
24.0,Y. Yazıcı,"CF, CAM, RW",73,65.0,73.0,74.0,74.0,46.0,67.0,Lille,Turkey
24.0,C. Itten,ST,73,70.0,75.0,62.0,67.0,36.0,80.0,Young Boys,Switzerland
24.0,D. Turnbull,"CM, CAM",73,62.0,72.0,76.0,72.0,60.0,61.0,Celtic,Scotland
24.0,Paik Seung Ho,"CM, CDM",73,69.0,68.0,71.0,74.0,64.0,75.0,Jeonbuk Motors,Korea Republic
24.0,U. Bozok,ST,73,78.0,72.0,64.0,73.0,33.0,68.0,Trabzonspor,Turkey
24.0,D. Vavro,CB,73,67.0,58.0,58.0,59.0,71.0,82.0,København,Slovakia
24.0,M. Carabajal,CB,73,71.0,43.0,62.0,63.0,72.0,75.0,Independiente del Valle,Argentina
24.0,I. Ganago,"ST, LW",73,81.0,73.0,61.0,74.0,34.0,68.0,Nantes,Cameroon
24.0,J. Campuzano,"CDM, CM",73,72.0,40.0,60.0,65.0,71.0,72.0,Boca Juniors,Colombia
24.0,André Silva,"ST, LW",73,76.0,72.0,67.0,74.0,32.0,66.0,Vitória SC,Brazil
24.0,Óscar Gil,"RB, RWB, LB",73,78.0,47.0,66.0,70.0,69.0,71.0,Espanyol,Spain
24.0,A. Tosin,ST,73,89.0,73.0,61.0,72.0,38.0,75.0,Lorient,Benin
24.0,M. Viña,"LB, LWB, LM",73,77.0,62.0,69.0,74.0,68.0,66.0,Sassuolo,Uruguay
24.0,Leonardo,ST,73,78.0,75.0,57.0,71.0,33.0,67.0,Zhejiang,Brazil
24.0,T. Kaminski,GK,73,,,,,,,Luton Town,Belgium
24.0,D. Bentley,GK,73,,,,,,,Wolverhampton Wanderers,England
24.0,M. Müller,GK,73,,,,,,,Schalke 04,Germany
24.0,B. Engels,CB,73,51.0,44.0,60.0,52.0,74.0,72.0,Antwerp,Belgium
24.0,D. Lenihan,CB,73,67.0,46.0,58.0,59.0,73.0,76.0,Middlesbrough,Republic of Ireland
24.0,J. Castelletto,CB,73,66.0,30.0,51.0,61.0,74.0,75.0,Nantes,Cameroon
24.0,G. Gallon,GK,73,,,,,,,Rennes,France
24.0,Rúben Vezo,"CB, RB",73,72.0,54.0,64.0,64.0,73.0,76.0,Levante,Portugal
24.0,Carlos Fernández,ST,73,67.0,75.0,64.0,73.0,27.0,67.0,Real Sociedad,Spain
24.0,J. Stacey,"RB, RWB",73,72.0,55.0,66.0,70.0,69.0,71.0,Norwich City,England
24.0,M. Veljković,CB,73,36.0,33.0,53.0,59.0,74.0,74.0,Werder Bremen,Serbia
24.0,C. Gruezo,"CDM, CM",73,58.0,46.0,61.0,67.0,70.0,74.0,San Jose Earthquakes,Ecuador
24.0,M. Normann,"CDM, CM",73,70.0,62.0,72.0,73.0,68.0,77.0,Al Raed,Norway
24.0,M. Saliakas,RWB,73,68.0,57.0,66.0,68.0,66.0,68.0,St. Pauli,Greece
24.0,I. Success,ST,73,70.0,71.0,66.0,75.0,38.0,67.0,Udinese,Nigeria
24.0,J. Siebatcheu,ST,73,64.0,72.0,60.0,70.0,35.0,75.0,Borussia Mönchengladbach,United States
24.0,B. Ramselaar,"CAM, LW",73,83.0,71.0,68.0,75.0,52.0,67.0,FC Utrecht,Netherlands
24.0,O. Abildgaard,"CDM, CM",73,60.0,63.0,68.0,70.0,70.0,79.0,Como,Denmark
